"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LMAN1",2615.0625105579,0.471939695230053,0.0615850053813074,7.66322406416966,1.81322598326412e-14,1.22196852570628e-12,"Tidak Signfikan","Tidak Signifikan"
"PSMD5-AS1",1464.96932050845,-0.617528908053248,0.0806377304004611,-7.65806409712292,1.88756680895928e-14,1.26570792374765e-12,"Tidak Signfikan","Tidak Signifikan"
"IFI16",5154.76386079953,0.398207117382907,0.0520295203385116,7.65348430644977,1.956055201239e-14,1.30510727879683e-12,"Tidak Signfikan","Tidak Signifikan"
"GOLGB1",4104.29625590217,0.471252914176628,0.0616480046622784,7.64425250676413,2.10162624008837e-14,1.39529254979332e-12,"Tidak Signfikan","Tidak Signifikan"
"CNBP",8389.58824183127,0.375332648008163,0.0491239699853325,7.64051944743533,2.16347114167617e-14,1.42927642763641e-12,"Tidak Signfikan","Tidak Signifikan"
"FOXJ2",1478.98935904326,0.566956654803197,0.0742994850621015,7.63069426832931,2.33492818619582e-14,1.53498636789569e-12,"Tidak Signfikan","Tidak Signifikan"
"CTCF",6726.29786069046,0.386954105225565,0.0507787296943524,7.6203975080653,2.52895699756254e-14,1.65443133142982e-12,"Tidak Signfikan","Tidak Signifikan"
"PM20D2",2267.2188049754,-0.502676335840133,0.0660040953385995,-7.61583555173985,2.61991075574699e-14,1.7056127740448e-12,"Tidak Signfikan","Tidak Signifikan"
"IKBKAP",2367.77389528668,-0.502362303761671,0.0660769595675085,-7.60268491543449,2.9004909054146e-14,1.87915379384132e-12,"Tidak Signfikan","Tidak Signifikan"
"NEK2",2220.55913197879,0.497726793777192,0.065515031562356,7.59713888412714,3.02749570022331e-14,1.95200696325456e-12,"Tidak Signfikan","Tidak Signifikan"
"BIVM",790.315139700786,-0.717440652763971,0.0944729926139948,-7.59413492589725,3.09855410191982e-14,1.98826359142808e-12,"Tidak Signfikan","Tidak Signifikan"
"EHBP1L1",931.789006575407,-0.726046149423633,0.0956767770695384,-7.58853058873355,3.23553593782726e-14,2.06627487915245e-12,"Tidak Signfikan","Tidak Signifikan"
"EPHA3",4181.81729145943,-0.501676166337403,0.0661658437921741,-7.58210184567675,3.40001204035216e-14,2.16102187076601e-12,"Tidak Signfikan","Tidak Signifikan"
"FYB",4123.06634768163,0.470460295643291,0.062260621158107,7.55630584617179,4.14678126362512e-14,2.62323035502248e-12,"Tidak Signfikan","Tidak Signifikan"
"ATP2A3",14000.7963254463,-0.359042462665415,0.0475330589261076,-7.55353160047125,4.23611671176892e-14,2.66716249866352e-12,"Tidak Signfikan","Tidak Signifikan"
"GNA13",3672.78192823076,0.423102849450432,0.0560500164822717,7.54866592384066,4.39739231745366e-14,2.75576768081173e-12,"Tidak Signfikan","Tidak Signifikan"
"DNAJB11",1416.81632833317,0.582392914992099,0.0772783407239579,7.53630201601294,4.83486105818092e-14,3.01582891401229e-12,"Tidak Signfikan","Tidak Signifikan"
"EGLN3",402.081462856272,-1.00844597290859,0.133961749438897,-7.5278650594853,5.15766516985257e-14,3.20228924041171e-12,"Signifikan","Turun"
"UVRAG",907.2142777361,0.683304525006963,0.0908494207564181,7.52128653455053,5.42398296751692e-14,3.35212145517832e-12,"Tidak Signfikan","Tidak Signifikan"
"PRRC1",2181.68858775019,0.506177144031663,0.067323359544256,7.51859603350483,5.53675695272284e-14,3.40612144463147e-12,"Tidak Signfikan","Tidak Signifikan"
"RLIM",3389.97176454767,0.448668713969541,0.0597314311588369,7.51143418573796,5.84830715035653e-14,3.58135375312472e-12,"Tidak Signfikan","Tidak Signifikan"
"AGPAT5",1896.79932668844,-0.524525821750734,0.0699387318103797,-7.49979029034794,6.39200138946386e-14,3.89650593791363e-12,"Tidak Signfikan","Tidak Signifikan"
"PGD",7352.76917812582,0.397864397564228,0.0531212151526045,7.48974579028849,6.90071393177296e-14,4.18757803343924e-12,"Tidak Signfikan","Tidak Signifikan"
"ACSL3",3367.56758609312,0.465719596587175,0.0622673401391275,7.47935587976924,7.46877674352149e-14,4.51188130213364e-12,"Tidak Signfikan","Tidak Signifikan"
"ANKS6",1516.61609251521,-0.558694547992805,0.0749162326532811,-7.45759000694138,8.81193659810194e-14,5.29941173619485e-12,"Tidak Signfikan","Tidak Signifikan"
"ZNF302",430.241448550514,-0.958551301222753,0.128549732718635,-7.45665728703457,8.8745140522128e-14,5.31321910509937e-12,"Tidak Signfikan","Tidak Signifikan"
"TCF12",5066.90223352918,0.403580010178434,0.054141300239393,7.4541987058669,9.0415643270229e-14,5.38917418620907e-12,"Tidak Signfikan","Tidak Signifikan"
"NDE1",1768.34165760543,0.549813744097059,0.0738201875708406,7.448013371267,9.47562197739012e-14,5.6229011654327e-12,"Tidak Signfikan","Tidak Signifikan"
"GFPT1",3539.52937335278,0.462375110513217,0.0621565695556416,7.43887756063027,1.0154438493528e-13,5.99917068884159e-12,"Tidak Signfikan","Tidak Signifikan"
"MORC3",1517.20363956201,0.564722747822664,0.0760558320348838,7.42510774931301,1.12688141491603e-13,6.62833625238544e-12,"Tidak Signfikan","Tidak Signifikan"
"STT3B",10362.0738041857,0.370839006441515,0.0499901939133361,7.41823500593752,1.18691364740235e-13,6.95096022939428e-12,"Tidak Signfikan","Tidak Signifikan"
"TBC1D4",1725.31265168337,-0.541584015954163,0.0730191287899485,-7.41701558111051,1.1978885929787e-13,6.98473213932056e-12,"Tidak Signfikan","Tidak Signifikan"
"CAMLG",1725.67147079464,0.529221559199864,0.0713699482667845,7.41518765323476,1.21452716794854e-13,7.0510925754796e-12,"Tidak Signfikan","Tidak Signifikan"
"KCNA6",90.2614904957222,-1.99077759876992,0.268765190394468,-7.40712588504502,1.2906593802021e-13,7.46079006374582e-12,"Signifikan","Turun"
"SDCBP",3154.39859176759,0.466901471961869,0.0630519267893236,7.40503099170838,1.31119843989656e-13,7.54698810191105e-12,"Tidak Signfikan","Tidak Signifikan"
"NCK1",1171.12961158562,0.62644643749638,0.0850024049494955,7.36974957201017,1.70948854828466e-13,9.79741492352372e-12,"Tidak Signfikan","Tidak Signifikan"
"KB-1732A1.1",133.913309593307,-1.71736853145822,0.233447022038875,-7.35656645546001,1.88700959562259e-13,1.07231719012265e-11,"Signifikan","Turun"
"XAB2",3509.93879018639,0.455974980130159,0.0619801285583472,7.35679306797356,1.88381029348865e-13,1.07231719012265e-11,"Tidak Signfikan","Tidak Signifikan"
"MARK4",1910.41075338817,0.510517868165597,0.0694154971342318,7.35452297025816,1.9161015561939e-13,1.08425476667158e-11,"Tidak Signfikan","Tidak Signifikan"
"MOSPD2",692.775696202266,0.743875598468017,0.101351700399745,7.3395472945601,2.14317522927607e-13,1.20765222688325e-11,"Tidak Signfikan","Tidak Signifikan"
"NCOA6",1697.81796180043,0.57693415865836,0.078654169366271,7.3350740756251,2.21598885699636e-13,1.24345717829197e-11,"Tidak Signfikan","Tidak Signifikan"
"ZBTB1",1335.36412995019,-0.639867124712541,0.0872443174753429,-7.33419829771012,2.23052633211412e-13,1.24639952666593e-11,"Tidak Signfikan","Tidak Signifikan"
"VANGL1",2758.97019195781,-0.484748262182967,0.0661046532206811,-7.33304296393028,2.24984769371484e-13,1.25197956101285e-11,"Tidak Signfikan","Tidak Signifikan"
"CCNL1",2855.45865177887,0.471947927866242,0.0644668721179096,7.3207821686005,2.46529745289631e-13,1.36620265044597e-11,"Tidak Signfikan","Tidak Signifikan"
"RASAL3",268.312144182169,-1.14396185977743,0.156627559634161,-7.30370735807546,2.79944903251277e-13,1.54499633642094e-11,"Signifikan","Turun"
"WDR33",2588.98788616794,0.48541432804241,0.0664720368872925,7.30253428017348,2.82397327181648e-13,1.55214367001356e-11,"Tidak Signfikan","Tidak Signifikan"
"PPP3CA",657.507526901648,-0.800018882749621,0.109568969485994,-7.30150960169327,2.84556766741056e-13,1.55495422821101e-11,"Tidak Signfikan","Tidak Signifikan"
"ZEB1",2951.2288965523,0.445598799830637,0.0610309588898775,7.30119283615815,2.85227604309827e-13,1.55495422821101e-11,"Tidak Signfikan","Tidak Signifikan"
"TBCD",4056.6118439328,-0.432774697829016,0.0593406984130223,-7.29305029099631,3.0301491541318e-13,1.64523604477982e-11,"Tidak Signfikan","Tidak Signifikan"
"ZNF609",1798.08646287284,0.532349797330213,0.0730319705353205,7.28927062255224,3.11637515738425e-13,1.68523013047097e-11,"Tidak Signfikan","Tidak Signifikan"
"NR1D1",307.684841962316,1.13000271506465,0.155055381150392,7.28773620548279,3.15206369318097e-13,1.6976837827008e-11,"Signifikan","Naik"
"HLA-B",3069.66738591956,0.433545492459625,0.0596362104837337,7.2698363786525,3.59923188659644e-13,1.93077195324579e-11,"Tidak Signfikan","Tidak Signifikan"
"HLA-A",6952.06710081276,0.391907687194138,0.0539557646848044,7.26349982218882,3.77200933810233e-13,2.01539510889603e-11,"Tidak Signfikan","Tidak Signifikan"
"ARID4A",1773.1859993268,0.557555266322373,0.0768189093561031,7.2580471526582,3.92718665119983e-13,2.0899801658429e-11,"Tidak Signfikan","Tidak Signifikan"
"KLHL24",1696.7485929856,0.526314894616769,0.0725674088806069,7.25277232211363,4.08326155586838e-13,2.16445141208501e-11,"Tidak Signfikan","Tidak Signifikan"
"MFSD3",364.125518460992,-0.96514381860119,0.133224158088173,-7.24451054862304,4.34003634264535e-13,2.29150501540223e-11,"Tidak Signfikan","Tidak Signifikan"
"GPR153",1166.3826516875,-0.619461295715631,0.0855766953184132,-7.23866811414888,4.53112310276088e-13,2.38301536984808e-11,"Tidak Signfikan","Tidak Signifikan"
"SNW1",2610.61183442636,0.453957561640477,0.0627209406858611,7.23773522329856,4.56239025034652e-13,2.39008654872645e-11,"Tidak Signfikan","Tidak Signifikan"
"USP4",1281.64805590156,0.576940615528198,0.0797214725378016,7.23695382388515,4.58874291617381e-13,2.39453818088743e-11,"Tidak Signfikan","Tidak Signifikan"
"PTPRF",1246.35127863987,-0.586207134598274,0.0810738327673703,-7.23053437328307,4.81097198292476e-13,2.50077307220946e-11,"Tidak Signfikan","Tidak Signifikan"
"POM121C",1953.68751396206,-0.498628619683605,0.0689742526779164,-7.22919930734171,4.85849965372488e-13,2.51572736896156e-11,"Tidak Signfikan","Tidak Signifikan"
"RRBP1",2408.7651706243,0.490856451213015,0.0679637286734832,7.22232962778171,5.11044116078300e-13,2.63600486181773e-11,"Tidak Signfikan","Tidak Signifikan"
"RIOK1",1410.19006517287,0.573316010305784,0.0795447509608534,7.20746502290179,5.70030752580969e-13,2.92899709688252e-11,"Tidak Signfikan","Tidak Signifikan"
"PLD6",143.098726567985,1.47472641862537,0.204667000810648,7.2054919101968,5.78346778028883e-13,2.94912876051154e-11,"Signifikan","Naik"
"FIP1L1",2205.15006537165,0.506476906836193,0.0702876638812837,7.20577237695133,5.77157480819019e-13,2.94912876051154e-11,"Tidak Signfikan","Tidak Signifikan"
"CIRBP",4536.80792856947,-0.426921675565657,0.0592604026294976,-7.20416427533942,5.84009239210695e-13,2.96672269206615e-11,"Tidak Signfikan","Tidak Signifikan"
"CCDC88C",4558.67717609639,0.459450384332738,0.06384980708575,7.19579909952895,6.20960035305613e-13,3.14252642772965e-11,"Tidak Signfikan","Tidak Signifikan"
"HEXDC",835.94233861247,-0.731391942680937,0.101966510786372,-7.17286427710824,7.34446580556839e-13,3.7028808615969e-11,"Tidak Signfikan","Tidak Signifikan"
"MED13",2905.24320158038,0.441301688443211,0.0615646105090733,7.16810655982584,7.60421066219439e-13,3.81947824684228e-11,"Tidak Signfikan","Tidak Signifikan"
"GNE",2361.26049533274,0.466200505512464,0.06514783399329,7.15603999298704,8.30409263689509e-13,4.15545471467910e-11,"Tidak Signfikan","Tidak Signifikan"
"DDX17",17115.8180375193,0.347098741560405,0.0485302042453982,7.15222090979183,8.53850094178058e-13,4.25687123160667e-11,"Tidak Signfikan","Tidak Signifikan"
"KRCC1",714.891270711052,-0.785275682864371,0.109952452857197,-7.14195693191369,9.2011431102767e-13,4.57024186118225e-11,"Tidak Signfikan","Tidak Signifikan"
"RP11-472G21.2",145.358902721427,-1.51250463382587,0.21203592224393,-7.13324713010592,9.80283191772849e-13,4.85113575087295e-11,"Signifikan","Turun"
"FDPS",2899.48524177627,0.534077310355925,0.0749768097709838,7.12323333024252,1.05424121026074e-12,5.19795179073777e-11,"Tidak Signfikan","Tidak Signifikan"
"H3F3B",14947.3807904999,0.33115035353888,0.0465459186295579,7.11448744140996,1.123294963456e-12,5.51813507505802e-11,"Tidak Signfikan","Tidak Signifikan"
"SMNDC1",1772.81081192995,0.508438401990571,0.0715168114047715,7.1093550174225,1.16586499210201e-12,5.70635598871533e-11,"Tidak Signfikan","Tidak Signifikan"
"AFTPH",1356.1950768066,0.556625605989179,0.0783232677873275,7.10677199399538,1.18788432233e-12,5.79298787155185e-11,"Tidak Signfikan","Tidak Signifikan"
"AARS",6355.65175087191,0.372885667936237,0.0524820456664404,7.10501397575434,1.20310364358538e-12,5.84595034932013e-11,"Tidak Signfikan","Tidak Signifikan"
"CHPF",621.951564476911,0.820732417646034,0.115751504500138,7.09046868280709,1.33658561757609e-12,6.47110098097942e-11,"Tidak Signfikan","Tidak Signifikan"
"SAT1",349.856863255001,0.965354044604426,0.136172885541655,7.08917961725297,1.34909335584584e-12,6.50816222850669e-11,"Tidak Signfikan","Tidak Signifikan"
"KAT7",2141.1677873363,0.474979648715182,0.0670084194287435,7.08835774316798,1.35712783658108e-12,6.52345570479886e-11,"Tidak Signfikan","Tidak Signifikan"
"SIRT1",1729.99815841753,0.513527801823405,0.0724852441575773,7.08458401143045,1.39462587351762e-12,6.67975985348028e-11,"Tidak Signfikan","Tidak Signifikan"
"CAPRIN1",12915.187557797,0.345417710359807,0.0488646885919917,7.06886138667456,1.56210084137013e-12,7.45527914007644e-11,"Tidak Signfikan","Tidak Signifikan"
"PTPN3",226.375098753842,-1.15379318028548,0.163292125780845,-7.06582252370205,1.59667376648332e-12,7.57186384531077e-11,"Signifikan","Turun"
"DYRK1A",2563.38348181167,0.456952151965525,0.0646716781923272,7.0657228131083,1.59782079503613e-12,7.57186384531077e-11,"Tidak Signfikan","Tidak Signifikan"
"PRKDC",19082.335388483,-0.333277453137323,0.0471906756754198,-7.06235815375106,1.6370038969783e-12,7.73023213463943e-11,"Tidak Signfikan","Tidak Signifikan"
"CDC25B",4548.7612661904,0.406752275926074,0.0576861414126248,7.05112642249036,1.77475153552853e-12,8.35129573437654e-11,"Tidak Signfikan","Tidak Signifikan"
"SEC24B",1856.09776295247,0.529683801927823,0.0757298931544474,6.99438200510278,2.66430703630861e-12,1.2493364218159e-10,"Tidak Signfikan","Tidak Signifikan"
"KDM6B",3410.10839089759,-0.468218755366992,0.0669584658265655,-6.99267448241366,2.69694775457982e-12,1.26023576085958e-10,"Tidak Signfikan","Tidak Signifikan"
"RNF19B",925.055516883913,0.658671023456507,0.0942373996582271,6.98948640184602,2.75894352704401e-12,1.28472887643011e-10,"Tidak Signfikan","Tidak Signifikan"
"H1FX",12610.00344894,0.377414963498506,0.054054155158275,6.98216376508713,2.90668013133579e-12,1.34884038897385e-10,"Tidak Signfikan","Tidak Signifikan"
"DCTN4",1450.76413842528,0.539138185709064,0.0772437197994733,6.97970251961817,2.95805738570105e-12,1.36794853791851e-10,"Tidak Signfikan","Tidak Signifikan"
